"initial_alias","converted_alias","name","description","namespace"
"GO:0007166","ENSMUSG00000038037","Socs1","suppressor of cytokine signaling 1 [Source:MGI Symbol;Acc:MGI:1354910]","GO"
"GO:0007166","ENSMUSG00000038042","Ptpdc1","protein tyrosine phosphatase domain containing 1 [Source:MGI Symbol;Acc:MGI:2145430]","GO"
"GO:0007166","ENSMUSG00000038072","Galnt11","polypeptide N-acetylgalactosaminyltransferase 11 [Source:MGI Symbol;Acc:MGI:2444392]","GO"
"GO:0007166","ENSMUSG00000038079","Tmem237","transmembrane protein 237 [Source:MGI Symbol;Acc:MGI:2138365]","GO"
"GO:0007166","ENSMUSG00000038084","Opa1","OPA1, mitochondrial dynamin like GTPase [Source:MGI Symbol;Acc:MGI:1921393]","GO"
"GO:0007166","ENSMUSG00000038119","Cdon","cell adhesion molecule-related/down-regulated by oncogenes [Source:MGI Symbol;Acc:MGI:1926387]","GO"
"GO:0007166","ENSMUSG00000038122","Tbc1d32","TBC1 domain family, member 32 [Source:MGI Symbol;Acc:MGI:2442827]","GO"
"GO:0007166","ENSMUSG00000038146","Notch3","notch 3 [Source:MGI Symbol;Acc:MGI:99460]","GO"
"GO:0007166","ENSMUSG00000038192","Cer1","cerberus 1, DAN family BMP antagonist [Source:MGI Symbol;Acc:MGI:1201414]","GO"
"GO:0007166","ENSMUSG00000038193","Hand2","heart and neural crest derivatives expressed 2 [Source:MGI Symbol;Acc:MGI:103580]","GO"
"GO:0007166","ENSMUSG00000038256","Bcl9","B cell CLL/lymphoma 9 [Source:MGI Symbol;Acc:MGI:1924828]","GO"
"GO:0007166","ENSMUSG00000038257","Glra3","glycine receptor, alpha 3 subunit [Source:MGI Symbol;Acc:MGI:95749]","GO"
"GO:0007166","ENSMUSG00000038259","Gdf5","growth differentiation factor 5 [Source:MGI Symbol;Acc:MGI:95688]","GO"
"GO:0007166","ENSMUSG00000038260","Trpm4","transient receptor potential cation channel, subfamily M, member 4 [Source:MGI Symbol;Acc:MGI:1915917]","GO"
"GO:0007166","ENSMUSG00000038264","Sema7a","sema domain, immunoglobulin domain (Ig), and GPI membrane anchor, (semaphorin) 7A [Source:MGI Symbol;Acc:MGI:1306826]","GO"
"GO:0007166","ENSMUSG00000038291","Snx25","sorting nexin 25 [Source:MGI Symbol;Acc:MGI:2142610]","GO"
"GO:0007166","ENSMUSG00000038304","Cd160","CD160 antigen [Source:MGI Symbol;Acc:MGI:1860383]","GO"
"GO:0007166","ENSMUSG00000038372","Gmds","GDP-mannose 4, 6-dehydratase [Source:MGI Symbol;Acc:MGI:1891112]","GO"
"GO:0007166","ENSMUSG00000038383","Pigu","phosphatidylinositol glycan anchor biosynthesis, class U [Source:MGI Symbol;Acc:MGI:3039607]","GO"
"GO:0007166","ENSMUSG00000038393","Txnip","thioredoxin interacting protein [Source:MGI Symbol;Acc:MGI:1889549]","GO"
"GO:0007166","ENSMUSG00000038400","Pmepa1","prostate transmembrane protein, androgen induced 1 [Source:MGI Symbol;Acc:MGI:1929600]","GO"
"GO:0007166","ENSMUSG00000038403","Hjv","hemojuvelin BMP co-receptor [Source:MGI Symbol;Acc:MGI:1916835]","GO"
"GO:0007166","ENSMUSG00000038418","Egr1","early growth response 1 [Source:MGI Symbol;Acc:MGI:95295]","GO"
"GO:0007166","ENSMUSG00000038485","Socs7","suppressor of cytokine signaling 7 [Source:MGI Symbol;Acc:MGI:2651588]","GO"
"GO:0007166","ENSMUSG00000038503","Mesd","mesoderm development LRP chaperone [Source:MGI Symbol;Acc:MGI:1891421]","GO"
"GO:0007166","ENSMUSG00000038508","Gdf15","growth differentiation factor 15 [Source:MGI Symbol;Acc:MGI:1346047]","GO"
"GO:0007166","ENSMUSG00000038530","Rgs4","regulator of G-protein signaling 4 [Source:MGI Symbol;Acc:MGI:108409]","GO"
"GO:0007166","ENSMUSG00000038533","Cbfa2t2","CBFA2/RUNX1 translocation partner 2 [Source:MGI Symbol;Acc:MGI:1333833]","GO"
"GO:0007166","ENSMUSG00000038564","Ift172","intraflagellar transport 172 [Source:MGI Symbol;Acc:MGI:2682064]","GO"
"GO:0007166","ENSMUSG00000038583","Pln","phospholamban [Source:MGI Symbol;Acc:MGI:97622]","GO"
"GO:0007166","ENSMUSG00000038593","Tctn1","tectonic family member 1 [Source:MGI Symbol;Acc:MGI:3603820]","GO"
"GO:0007166","ENSMUSG00000038612","Mcl1","myeloid cell leukemia sequence 1 [Source:MGI Symbol;Acc:MGI:101769]","GO"
"GO:0007166","ENSMUSG00000038624","Nepn","nephrocan [Source:MGI Symbol;Acc:MGI:1913900]","GO"
"GO:0007166","ENSMUSG00000038665","Dgki","diacylglycerol kinase, iota [Source:MGI Symbol;Acc:MGI:2443430]","GO"
"GO:0007166","ENSMUSG00000038677","Scube3","signal peptide, CUB domain, EGF-like 3 [Source:MGI Symbol;Acc:MGI:3045253]","GO"
"GO:0007166","ENSMUSG00000038729","Pakap","paralemmin A kinase anchor protein [Source:MGI Symbol;Acc:MGI:5141924]","GO"
"GO:0007166","ENSMUSG00000038738","Shank1","SH3 and multiple ankyrin repeat domains 1 [Source:MGI Symbol;Acc:MGI:3613677]","GO"
"GO:0007166","ENSMUSG00000038740","Mvb12b","multivesicular body subunit 12B [Source:MGI Symbol;Acc:MGI:1919793]","GO"
"GO:0007166","ENSMUSG00000038751","Ptk6","PTK6 protein tyrosine kinase 6 [Source:MGI Symbol;Acc:MGI:99683]","GO"
"GO:0007166","ENSMUSG00000038777","Sema6c","sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6C [Source:MGI Symbol;Acc:MGI:1338032]","GO"
"GO:0007166","ENSMUSG00000038780","Smurf1","SMAD specific E3 ubiquitin protein ligase 1 [Source:MGI Symbol;Acc:MGI:1923038]","GO"
"GO:0007166","ENSMUSG00000038793","Lefty1","left right determination factor 1 [Source:MGI Symbol;Acc:MGI:107405]","GO"
"GO:0007166","ENSMUSG00000038805","Six3","sine oculis-related homeobox 3 [Source:MGI Symbol;Acc:MGI:102764]","GO"
"GO:0007166","ENSMUSG00000038844","Kif16b","kinesin family member 16B [Source:MGI Symbol;Acc:MGI:1098240]","GO"
"GO:0007166","ENSMUSG00000038855","Itpkb","inositol 1,4,5-trisphosphate 3-kinase B [Source:MGI Symbol;Acc:MGI:109235]","GO"
"GO:0007166","ENSMUSG00000038859","Baiap2l1","BAI1-associated protein 2-like 1 [Source:MGI Symbol;Acc:MGI:1914148]","GO"
"GO:0007166","ENSMUSG00000038876","Rnf146","ring finger protein 146 [Source:MGI Symbol;Acc:MGI:1915281]","GO"
"GO:0007166","ENSMUSG00000038883","Prl3a1","prolactin family 3, subfamily a, member 1 [Source:MGI Symbol;Acc:MGI:1914250]","GO"
"GO:0007166","ENSMUSG00000038891","Prl3b1","prolactin family 3, subfamily b, member 1 [Source:MGI Symbol;Acc:MGI:97607]","GO"
"GO:0007166","ENSMUSG00000038894","Irs2","insulin receptor substrate 2 [Source:MGI Symbol;Acc:MGI:109334]","GO"
"GO:0007166","ENSMUSG00000038910","Plcl2","phospholipase C-like 2 [Source:MGI Symbol;Acc:MGI:1352756]","GO"
"GO:0007166","ENSMUSG00000038967","Pdk2","pyruvate dehydrogenase kinase, isoenzyme 2 [Source:MGI Symbol;Acc:MGI:1343087]","GO"
"GO:0007166","ENSMUSG00000038970","Lmtk2","lemur tyrosine kinase 2 [Source:MGI Symbol;Acc:MGI:3036247]","GO"
"GO:0007166","ENSMUSG00000039004","Bmp6","bone morphogenetic protein 6 [Source:MGI Symbol;Acc:MGI:88182]","GO"
"GO:0007166","ENSMUSG00000039005","Tlr4","toll-like receptor 4 [Source:MGI Symbol;Acc:MGI:96824]","GO"
"GO:0007166","ENSMUSG00000039041","Adrm1","adhesion regulating molecule 1 [Source:MGI Symbol;Acc:MGI:1929289]","GO"
"GO:0007166","ENSMUSG00000039115","Itga9","integrin alpha 9 [Source:MGI Symbol;Acc:MGI:104756]","GO"
"GO:0007166","ENSMUSG00000039116","Adgrg6","adhesion G protein-coupled receptor G6 [Source:MGI Symbol;Acc:MGI:1916151]","GO"
"GO:0007166","ENSMUSG00000039130","Zc3hc1","zinc finger, C3HC type 1 [Source:MGI Symbol;Acc:MGI:1916023]","GO"
"GO:0007166","ENSMUSG00000039153","Runx2","runt related transcription factor 2 [Source:MGI Symbol;Acc:MGI:99829]","GO"
"GO:0007166","ENSMUSG00000039166","Akap7","A kinase (PRKA) anchor protein 7 [Source:MGI Symbol;Acc:MGI:1859150]","GO"
"GO:0007166","ENSMUSG00000039167","Adgrl4","adhesion G protein-coupled receptor L4 [Source:MGI Symbol;Acc:MGI:2655562]","GO"
"GO:0007166","ENSMUSG00000039191","Rbpj","recombination signal binding protein for immunoglobulin kappa J region [Source:MGI Symbol;Acc:MGI:96522]","GO"
"GO:0007166","ENSMUSG00000039206","Daglb","diacylglycerol lipase, beta [Source:MGI Symbol;Acc:MGI:2442032]","GO"
"GO:0007166","ENSMUSG00000039217","Il18","interleukin 18 [Source:MGI Symbol;Acc:MGI:107936]","GO"
"GO:0007166","ENSMUSG00000039239","Tgfb2","transforming growth factor, beta 2 [Source:MGI Symbol;Acc:MGI:98726]","GO"
"GO:0007166","ENSMUSG00000039304","Tnfsf10","tumor necrosis factor (ligand) superfamily, member 10 [Source:MGI Symbol;Acc:MGI:107414]","GO"
"GO:0007166","ENSMUSG00000039315","Clnk","cytokine-dependent hematopoietic cell linker [Source:MGI Symbol;Acc:MGI:1351468]","GO"
"GO:0007166","ENSMUSG00000039316","Rftn1","raftlin lipid raft linker 1 [Source:MGI Symbol;Acc:MGI:1923688]","GO"
"GO:0007166","ENSMUSG00000039323","Igfbp2","insulin-like growth factor binding protein 2 [Source:MGI Symbol;Acc:MGI:96437]","GO"
"GO:0007166","ENSMUSG00000039385","Cdh6","cadherin 6 [Source:MGI Symbol;Acc:MGI:107435]","GO"
"GO:0007166","ENSMUSG00000039410","Prdm16","PR domain containing 16 [Source:MGI Symbol;Acc:MGI:1917923]","GO"
"GO:0007166","ENSMUSG00000039481","Nrtn","neurturin [Source:MGI Symbol;Acc:MGI:108417]","GO"
"GO:0007166","ENSMUSG00000039521","Foxp3","forkhead box P3 [Source:MGI Symbol;Acc:MGI:1891436]","GO"
"GO:0007166","ENSMUSG00000039577","Nphp4","nephronophthisis 4 (juvenile) homolog (human) [Source:MGI Symbol;Acc:MGI:2384210]","GO"
"GO:0007166","ENSMUSG00000039579","Grin3a","glutamate receptor ionotropic, NMDA3A [Source:MGI Symbol;Acc:MGI:1933206]","GO"
"GO:0007166","ENSMUSG00000039601","Rcan2","regulator of calcineurin 2 [Source:MGI Symbol;Acc:MGI:1858219]","GO"
"GO:0007166","ENSMUSG00000039607","Rbms3","RNA binding motif, single stranded interacting protein [Source:MGI Symbol;Acc:MGI:2444477]","GO"
"GO:0007166","ENSMUSG00000039615","Stub1","STIP1 homology and U-Box containing protein 1 [Source:MGI Symbol;Acc:MGI:1891731]","GO"
"GO:0007166","ENSMUSG00000039646","Vasn","vasorin [Source:MGI Symbol;Acc:MGI:2177651]","GO"
"GO:0007166","ENSMUSG00000039671","Zmynd8","zinc finger, MYND-type containing 8 [Source:MGI Symbol;Acc:MGI:1918025]","GO"
"GO:0007166","ENSMUSG00000039760","Il22ra2","interleukin 22 receptor, alpha 2 [Source:MGI Symbol;Acc:MGI:2665114]","GO"
"GO:0007166","ENSMUSG00000039765","Cc2d2a","coiled-coil and C2 domain containing 2A [Source:MGI Symbol;Acc:MGI:1924487]","GO"
"GO:0007166","ENSMUSG00000039804","Ncoa5","nuclear receptor coactivator 5 [Source:MGI Symbol;Acc:MGI:2385165]","GO"
"GO:0007166","ENSMUSG00000039844","Rapgef1","Rap guanine nucleotide exchange factor (GEF) 1 [Source:MGI Symbol;Acc:MGI:104580]","GO"
"GO:0007166","ENSMUSG00000039878","Slc39a5","solute carrier family 39 (metal ion transporter), member 5 [Source:MGI Symbol;Acc:MGI:1919336]","GO"
"GO:0007166","ENSMUSG00000039910","Cited2","Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 2 [Source:MGI Symbol;Acc:MGI:1306784]","GO"
"GO:0007166","ENSMUSG00000039913","Pak7","p21 (RAC1) activated kinase 7 [Source:MGI Symbol;Acc:MGI:1920334]","GO"
"GO:0007166","ENSMUSG00000039936","Pik3cd","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta [Source:MGI Symbol;Acc:MGI:1098211]","GO"
"GO:0007166","ENSMUSG00000039942","Ptger4","prostaglandin E receptor 4 (subtype EP4) [Source:MGI Symbol;Acc:MGI:104311]","GO"
"GO:0007166","ENSMUSG00000039959","Hip1","huntingtin interacting protein 1 [Source:MGI Symbol;Acc:MGI:1099804]","GO"
"GO:0007166","ENSMUSG00000039982","Dtx4","deltex 4, E3 ubiquitin ligase [Source:MGI Symbol;Acc:MGI:2672905]","GO"
"GO:0007166","ENSMUSG00000040003","Magi2","membrane associated guanylate kinase, WW and PDZ domain containing 2 [Source:MGI Symbol;Acc:MGI:1354953]","GO"
"GO:0007166","ENSMUSG00000040021","Lats1","large tumor suppressor [Source:MGI Symbol;Acc:MGI:1333883]","GO"
"GO:0007166","ENSMUSG00000040025","Ythdf2","YTH N6-methyladenosine RNA binding protein 2 [Source:MGI Symbol;Acc:MGI:2444233]","GO"
"GO:0007166","ENSMUSG00000040033","Stat2","signal transducer and activator of transcription 2 [Source:MGI Symbol;Acc:MGI:103039]","GO"
"GO:0007166","ENSMUSG00000040124","Gorab","golgin, RAB6-interacting [Source:MGI Symbol;Acc:MGI:2138271]","GO"
"GO:0007166","ENSMUSG00000040138","Ndp","Norrie disease (pseudoglioma) (human) [Source:MGI Symbol;Acc:MGI:102570]","GO"
"GO:0007166","ENSMUSG00000040152","Thbs1","thrombospondin 1 [Source:MGI Symbol;Acc:MGI:98737]","GO"
"GO:0007166","ENSMUSG00000040158","Tax1bp3","Tax1 (human T cell leukemia virus type I) binding protein 3 [Source:MGI Symbol;Acc:MGI:1923531]","GO"
"GO:0007166","ENSMUSG00000040183","Ankrd6","ankyrin repeat domain 6 [Source:MGI Symbol;Acc:MGI:2154278]","GO"
"GO:0007166","ENSMUSG00000040220","Gas8","growth arrest specific 8 [Source:MGI Symbol;Acc:MGI:1202386]","GO"
"GO:0007166","ENSMUSG00000040229","Gpr34","G protein-coupled receptor 34 [Source:MGI Symbol;Acc:MGI:1346334]","GO"
"GO:0007166","ENSMUSG00000040254","Sema3d","sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3D [Source:MGI Symbol;Acc:MGI:1860118]","GO"
"GO:0007166","ENSMUSG00000040260","Daam2","dishevelled associated activator of morphogenesis 2 [Source:MGI Symbol;Acc:MGI:1923691]","GO"
"GO:0007166","ENSMUSG00000040268","Plekha1","pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 1 [Source:MGI Symbol;Acc:MGI:2442213]","GO"
"GO:0007166","ENSMUSG00000040274","Cdk6","cyclin-dependent kinase 6 [Source:MGI Symbol;Acc:MGI:1277162]","GO"
"GO:0007166","ENSMUSG00000040283","Btnl9","butyrophilin-like 9 [Source:MGI Symbol;Acc:MGI:2442439]","GO"
"GO:0007166","ENSMUSG00000040289","Hey1","hairy/enhancer-of-split related with YRPW motif 1 [Source:MGI Symbol;Acc:MGI:1341800]","GO"
"GO:0007166","ENSMUSG00000040329","Il7","interleukin 7 [Source:MGI Symbol;Acc:MGI:96561]","GO"
"GO:0007166","ENSMUSG00000040373","Cacng5","calcium channel, voltage-dependent, gamma subunit 5 [Source:MGI Symbol;Acc:MGI:2157946]","GO"
"GO:0007166","ENSMUSG00000040385","Ppp1ca","protein phosphatase 1 catalytic subunit alpha [Source:MGI Symbol;Acc:MGI:103016]","GO"
"GO:0007166","ENSMUSG00000040390","Map3k10","mitogen-activated protein kinase kinase kinase 10 [Source:MGI Symbol;Acc:MGI:1346879]","GO"
"GO:0007166","ENSMUSG00000040415","Dtx3","deltex 3, E3 ubiquitin ligase [Source:MGI Symbol;Acc:MGI:2135752]","GO"
"GO:0007166","ENSMUSG00000040423","Rc3h1","RING CCCH (C3H) domains 1 [Source:MGI Symbol;Acc:MGI:2685397]","GO"
"GO:0007166","ENSMUSG00000040428","Plekha4","pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 4 [Source:MGI Symbol;Acc:MGI:1916467]","GO"
"GO:0007166","ENSMUSG00000040488","Ltbp4","latent transforming growth factor beta binding protein 4 [Source:MGI Symbol;Acc:MGI:1321395]","GO"
"GO:0007166","ENSMUSG00000040525","Cblc","Casitas B-lineage lymphoma c [Source:MGI Symbol;Acc:MGI:1931457]","GO"
"GO:0007166","ENSMUSG00000040537","Adam22","a disintegrin and metallopeptidase domain 22 [Source:MGI Symbol;Acc:MGI:1340046]","GO"
"GO:0007166","ENSMUSG00000040552","C3ar1","complement component 3a receptor 1 [Source:MGI Symbol;Acc:MGI:1097680]","GO"
"GO:0007166","ENSMUSG00000040592","Cd79b","CD79B antigen [Source:MGI Symbol;Acc:MGI:96431]","GO"
"GO:0007166","ENSMUSG00000040631","Dok4","docking protein 4 [Source:MGI Symbol;Acc:MGI:2148865]","GO"
"GO:0007166","ENSMUSG00000040663","Clcf1","cardiotrophin-like cytokine factor 1 [Source:MGI Symbol;Acc:MGI:1930088]","GO"
"GO:0007166","ENSMUSG00000040680","Kremen2","kringle containing transmembrane protein 2 [Source:MGI Symbol;Acc:MGI:1920266]","GO"
"GO:0007166","ENSMUSG00000040687","Madd","MAP-kinase activating death domain [Source:MGI Symbol;Acc:MGI:2444672]","GO"
"GO:0007166","ENSMUSG00000040717","Il17rd","interleukin 17 receptor D [Source:MGI Symbol;Acc:MGI:2159727]","GO"
"GO:0007166","ENSMUSG00000040751","Lat2","linker for activation of T cells family, member 2 [Source:MGI Symbol;Acc:MGI:1926479]","GO"
"GO:0007166","ENSMUSG00000040760","Appl1","adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 1 [Source:MGI Symbol;Acc:MGI:1920243]","GO"
"GO:0007166","ENSMUSG00000040794","C1qtnf4","C1q and tumor necrosis factor related protein 4 [Source:MGI Symbol;Acc:MGI:1914695]","GO"
"GO:0007166","ENSMUSG00000040836","Gpr161","G protein-coupled receptor 161 [Source:MGI Symbol;Acc:MGI:2685054]","GO"
"GO:0007166","ENSMUSG00000040856","Dlk1","delta like non-canonical Notch ligand 1 [Source:MGI Symbol;Acc:MGI:94900]","GO"
"GO:0007166","ENSMUSG00000040867","Begain","brain-enriched guanylate kinase-associated [Source:MGI Symbol;Acc:MGI:3044626]","GO"
"GO:0007166","ENSMUSG00000040899","Ccr6","chemokine (C-C motif) receptor 6 [Source:MGI Symbol;Acc:MGI:1333797]","GO"
"GO:0007166","ENSMUSG00000040907","Atp1a3","ATPase, Na+/K+ transporting, alpha 3 polypeptide [Source:MGI Symbol;Acc:MGI:88107]","GO"
"GO:0007166","ENSMUSG00000040913","Fbxw4","F-box and WD-40 domain protein 4 [Source:MGI Symbol;Acc:MGI:1354698]","GO"
"GO:0007166","ENSMUSG00000040945","Rcc2","regulator of chromosome condensation 2 [Source:MGI Symbol;Acc:MGI:1919784]","GO"
"GO:0007166","ENSMUSG00000040952","Rps19","ribosomal protein S19 [Source:MGI Symbol;Acc:MGI:1333780]","GO"
"GO:0007166","ENSMUSG00000040987","Mill2","MHC I like leukocyte 2 [Source:MGI Symbol;Acc:MGI:2179989]","GO"
"GO:0007166","ENSMUSG00000040998","Npnt","nephronectin [Source:MGI Symbol;Acc:MGI:2148811]","GO"
"GO:0007166","ENSMUSG00000041075","Fzd7","frizzled class receptor 7 [Source:MGI Symbol;Acc:MGI:108570]","GO"
"GO:0007166","ENSMUSG00000041078","Grid1","glutamate receptor, ionotropic, delta 1 [Source:MGI Symbol;Acc:MGI:95812]","GO"
"GO:0007166","ENSMUSG00000041120","Nbl1","NBL1, DAN family BMP antagonist [Source:MGI Symbol;Acc:MGI:104591]","GO"
"GO:0007166","ENSMUSG00000041135","Ripk2","receptor (TNFRSF)-interacting serine-threonine kinase 2 [Source:MGI Symbol;Acc:MGI:1891456]","GO"
"GO:0007166","ENSMUSG00000041187","Prkd2","protein kinase D2 [Source:MGI Symbol;Acc:MGI:2141917]","GO"
"GO:0007166","ENSMUSG00000041189","Chrnb1","cholinergic receptor, nicotinic, beta polypeptide 1 (muscle) [Source:MGI Symbol;Acc:MGI:87890]","GO"
"GO:0007166","ENSMUSG00000041241","Mul1","mitochondrial ubiquitin ligase activator of NFKB 1 [Source:MGI Symbol;Acc:MGI:1915600]","GO"
"GO:0007166","ENSMUSG00000041293","Adgrf1","adhesion G protein-coupled receptor F1 [Source:MGI Symbol;Acc:MGI:1924846]","GO"
"GO:0007166","ENSMUSG00000041324","Inhba","inhibin beta-A [Source:MGI Symbol;Acc:MGI:96570]","GO"
"GO:0007166","ENSMUSG00000041333","Mup4","major urinary protein 4 [Source:MGI Symbol;Acc:MGI:97236]","GO"
"GO:0007166","ENSMUSG00000041362","Shtn1","shootin 1 [Source:MGI Symbol;Acc:MGI:1918903]","GO"
"GO:0007166","ENSMUSG00000041378","Cldn5","claudin 5 [Source:MGI Symbol;Acc:MGI:1276112]","GO"
"GO:0007166","ENSMUSG00000041390","Mdfic","MyoD family inhibitor domain containing [Source:MGI Symbol;Acc:MGI:104611]","GO"
"GO:0007166","ENSMUSG00000041417","Pik3r1","phosphoinositide-3-kinase regulatory subunit 1 [Source:MGI Symbol;Acc:MGI:97583]","GO"
"GO:0007166","ENSMUSG00000041445","Mmrn2","multimerin 2 [Source:MGI Symbol;Acc:MGI:2385618]","GO"
"GO:0007166","ENSMUSG00000041552","Ptchd1","patched domain containing 1 [Source:MGI Symbol;Acc:MGI:2685233]","GO"
"GO:0007166","ENSMUSG00000041567","Serpina12","serine (or cysteine) peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 12 [Source:MGI Symbol;Acc:MGI:1915304]","GO"
"GO:0007166","ENSMUSG00000041616","Nppa","natriuretic peptide type A [Source:MGI Symbol;Acc:MGI:97367]","GO"
"GO:0007166","ENSMUSG00000041765","Ubac2","ubiquitin associated domain containing 2 [Source:MGI Symbol;Acc:MGI:1916139]","GO"
"GO:0007166","ENSMUSG00000041836","Ptpre","protein tyrosine phosphatase, receptor type, E [Source:MGI Symbol;Acc:MGI:97813]","GO"
"GO:0007166","ENSMUSG00000041872","Il17f","interleukin 17F [Source:MGI Symbol;Acc:MGI:2676631]","GO"
"GO:0007166","ENSMUSG00000041911","Dlx1","distal-less homeobox 1 [Source:MGI Symbol;Acc:MGI:94901]","GO"
"GO:0007166","ENSMUSG00000041954","Tnfrsf18","tumor necrosis factor receptor superfamily, member 18 [Source:MGI Symbol;Acc:MGI:894675]","GO"
"GO:0007166","ENSMUSG00000041961","Znrf3","zinc and ring finger 3 [Source:MGI Symbol;Acc:MGI:3039616]","GO"
"GO:0007166","ENSMUSG00000041995","Zbed3","zinc finger, BED type containing 3 [Source:MGI Symbol;Acc:MGI:1919364]","GO"
"GO:0007166","ENSMUSG00000042046","Dstyk","dual serine/threonine and tyrosine protein kinase [Source:MGI Symbol;Acc:MGI:1925064]","GO"
"GO:0007166","ENSMUSG00000042105","Inpp5f","inositol polyphosphate-5-phosphatase F [Source:MGI Symbol;Acc:MGI:2141867]","GO"
"GO:0007166","ENSMUSG00000042121","Ssh1","slingshot protein phosphatase 1 [Source:MGI Symbol;Acc:MGI:2686240]","GO"
"GO:0007166","ENSMUSG00000042156","Dzip1","DAZ interacting protein 1 [Source:MGI Symbol;Acc:MGI:1914311]","GO"
"GO:0007166","ENSMUSG00000042182","Bend6","BEN domain containing 6 [Source:MGI Symbol;Acc:MGI:2444572]","GO"
"GO:0007166","ENSMUSG00000042190","Cmklr1","chemokine-like receptor 1 [Source:MGI Symbol;Acc:MGI:109603]","GO"
"GO:0007166","ENSMUSG00000042197","Zfp451","zinc finger protein 451 [Source:MGI Symbol;Acc:MGI:2137896]","GO"
"GO:0007166","ENSMUSG00000042228","Lyn","LYN proto-oncogene, Src family tyrosine kinase [Source:MGI Symbol;Acc:MGI:96892]","GO"
"GO:0007166","ENSMUSG00000042254","Cilp","cartilage intermediate layer protein, nucleotide pyrophosphohydrolase [Source:MGI Symbol;Acc:MGI:2444507]","GO"
